"MembershipID","tIncludeInCurrentMailing","tFRPCanadaMember","tFRPJointMembership","tNewFRPCanadaMember","tNewFRPBCMember","tJoinDate","tFRP-BC(Provincial)","tFRP-BC-FRP-Canada-ADD","tJointMembership(National)","tEndowmentDonation","tTOTAL","tFederalCharitableRegistrationNo","tAgencyName","tAgencyAddress1","tAgencyAddress2","tAgencyProv","tAgencyCity","tAgencyPC","tAgencyPhone","tAgencyFax","tAgencyWebsite","tAgencyDirector","tAgencyContactTitle","tAgencyDirectorPhone","tAgencyDirectorExt","tAgencyDirectorEmail","tAgencyEmail","tAboriginal","tNewtoCanada","tMemberName","tMainProgramContact","tMainContactTitle","tMainContactPhone","tMainContactEmail","tProgramLink","bMember","tNumber","tPolicySurvey","tRegion","tSubRegion","tPopulation","bSameAsAgency","tMemberAddress1","tMemberAddress2","tMemberCity","tMemberProv","tMemberPC","tMemberPhone","tMemberFax","bMailingSameAs","tMailingAddress1","tMailingAddress2","tMailingCity","tMailingProv","tMailingPC","tCommunity","b2007Questionnaire","tCoordinator","tProgramContactTitle","tCoordinatorPhone","tCoordinatorExt","tCoordinatorEmail","tAdditionalContactName","tAdditionalContactTitle","tAdditionalContactExt","tAdditionalContactEmail","tPSPProgressNotes","tPSPEmailContactDate","tPSPPhone1Date","tPSPPhone2Date","tPSPPhone3Date","tPSPPhone4Date","tPSPSelfAssessmentComplete","tPSPPresentation","tPSPPresentationDate","tAccredited","tPSPImplementationComplete","tPSPImplementationDate","tPSPCommitted","tPSPNotCommitted","nBoosterSeatsRequested","nBoosters Delivered","Booster Seats 2008","Booster Seat Total","bFRP","tOther","tUrbanRural","SchoolDistID","tDaysOpenPerWeek","tHoursOpenPerWeek","tServiceType","tPercentageFundingNotMCFD","bMCFDFunding","tGaming","cMCFDAmount","tSuccessBy6","tUnitedWay","tCAP-C","tVancouverFoundation","tMakeChildrenFirst","tIDP","tAboriginalIDP","tMinistryEducation","tPartnerOrganizations","tCommunityInvestments","tFundraising/Donations","tOtherFundingSources","tTotalAnnualFunding","tProgramExpenseTotal","tInKindFunds","tProgrammingDeficit","tFundingAmountForStrongStart","t2003EnhancementGrantAppliedFor","t2003DevelopmentRequest","t2003EnhancementGrantRequest","t2003EnhancementGrantAwarded","t2003IntentionsFor-EG-Funding","t2003EG-Comments","tCapacityGrantRequest","tCapacityGrantApplicationSentOut","tGrantApplicationReceived","tStreamOne","tStreamTwo","tCG-CriteriaMet","tCapacityGrantAmountAwarded","tIntentionsForCapacityGrantFunding","tComments-CapacityGrants","tApplicationNumber","nMembershipType","dRenewal","dUpdate","tReceiptNo","cSatelliteFunding","t2009StatusNotes","tMembershipNotes","tParentChildInteractiveDrop-in","tCounsellingServices","tSupportiveCounselling","tClothingExchange","tPregnancyOutreachProgram","tCommunityKitchenAndNutritionEducation","tDadsDrop-in","tWell-babyClinicsAndHealthScreening","tRespiteChildMinding","tCommunityActivities-DinnersAndFieldTrips","tSpecialNeeds","tCreativePlay-CraftsAndPainting","tAgeAppropriateToys-stations","tNobody'sPerfect","tTriplePParenting","tChildDevelopmentActivities-CircleTime","tEarlyChildhoodIntervention","tLanguageDevelopment","tEarlyLiteracyPrograms","tAboriginalMotherGooseProgram","tYoungParents Program","tParentChildMotherGoose","tWorkshopsAndCourses","tESLForParent/Caregiver","tParentSupportGroups","tPrenatalPrograms","tToyLendingLibrary","tHomeVisiting","tKindergartenReadiness","tFamilyPreservation","tChildCareServices","tEmploymentAndHousing","tDisabilityRelatedServices","nSchoolDistrictID","tPartnership01","tPartnership02","tPartnership03","tPartnership04","tPartnership05","tPartnership06","tPartnership07","tPartnership08","tPartnership09","tPartnership10","tPartnership11","tPartnership12","tDSA2005NominationReceived","tDSA2005AwardWinner","tDSA2006NominationReceived","tDSA2006AwardWinner","tDSA2007NominationReceived","tDSA2007AwardWinner","tDSA2008Applied","tDSA2008AwardWinner","tDSA2008AwardAppliedFor","tDSA2007AwardAppliedFor","tCAPC Program"
205,0,0,0,0,0,"2009-February",,,,,,,"Pender Island Child Care Society","5714 Canal Road",,"BC","Pender Island","V0N 2M1","2506293039","2506292023","www.dragonflycentre.ca#http://www.dragonflycentre.ca#","Carole Nicholson","Program and Facility Manager","2506293039",,"dragonflyfamilycentre@yahoo.ca","dragonflyfamilycentre@yahoo.ca","0","0","Dragonfly Child Care & Family Resource","Carole Nicholson","Program and Facility Manager","(250) 629-3039","dragonflyfamilycentre@yahoo.ca",,1,"070",0,"Vancouver Island","Gulf Islands","2,000",1,"5714 Canal Road",,"Pender Island","BC","V0N 2M1","2506293039","2506292023",1,"5714 Canal Road",,"Pender Island","BC","V0N 2M1","Pender Island",0,"Carole Nicholson","Program and Facility Manager","2506293039",,"dragonflyfamilycentre@yahoo.ca",,,,,"Success by Six funding ran FRP.  No money left.  Needs help - not sure if they can complete this year.",,,,,,0,0,,0,0,,1,0,,,,,1,"Child Care","Ultra Rural",,,,"Multi-service",,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,,,,,1,1364799600000,1331535600000,"029",,"Said no to Joint Membership Offer",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
206,0,0,1,1,0,"2008-October",,,"100.0000",,"100.0000",,"Chemainus Community Schools' Association","3172 Garner Street",,"BC","Chemainus","V0R 1K2","2502463588","2502463501",,"Wendy Lambert","Coordinator","2502463588",227,"ccsa@sd79.bc.ca","ccsa@sd79.bc.ca","-","-","Eagles' Nest Family Resource Program","Wendy Lambert","Coordinator","(250) 246-3588","ccsa@sd79.bc.ca",,1,"173",0,"Vancouver Island",,"4,000",1,"3172 Garner Street",,"Chemainus","BC","V0R 1K2","2502463588","2502463501",1,"3172 Garner Street",,"Chemainus","BC","V0R 1K2","Chemainus",0,"Wendy Lambert","Program Coordinator","2502463522","227","ccsa@sd79.bc.ca","Danielle Eastick","Facilitator","229","eaglesnest@sd79.bc.ca","Will work with LaFF",,,,,,0,0,,0,0,,1,0,,,,,1,,"Ultra Rural",,,,"Multi-service","100",0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,,,,,1,1349074800000,1320130800000,"969",,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
208,0,0,1,1,0,"2008",,,"100.0000",,"100.0000",,"Burnaby Association for Community Inclusion","2702 Norland Avenue",,"BC","Burnaby","V5B 3A6","6042997851","6042995921","www.gobaci.com#http://www.gobaci.com#","Tanya Sather","Executive Director","6042921290",,"tanya.sather@gobaci.com","info@gobaci.com",,,"Building Connections-FRP","Maria Rencoret","Parent Support Counsellor","(604) 292-1271","maria.rencoret@gobaci.com",,1,"175",0,"Vancouver Coastal",,"202,799",0,"7622 12th Avenue",,"Burnaby","BC","V3N 2K1","6042921271",,0,"2702 Norland Avenue",,"Burnaby","BC","V5B 3A6","Burnaby",0,"Maria Rencoret","Parent Support Counsellor","6042921271",,"maria.rencoret@gobaci.com",,,,,,,,,,,0,0,,1,0,,0,0,,,,,1,"Special Needs","Urban",,,,"Multi-service",,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,,,,,1,1317452400000,1287644400000,"822",,"Not a FRP.  Board Member: Lisa Chapeskie",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
209,0,0,1,1,1,"2009-February",,,"100.0000",,"100.0000","1286 39234 RR0001","Community Connections Society of Southeast BC - Kimberley","100 - 125, 10th Avenue South",,"BC","Cranbrook","V1C 2N1","2504262976","2504262978",,"Gwen Noble","Executive Director","2504262976",,"gnoble-cwrs@shaw.ca","cwrs-society@shaw.ca","1","1","Treehouse Family Drop-in","Gina Panattoni","Coordinator - Kimberley Early Centre","(250) 427-0716","panattoni@shaw.ca",,1,"176",0,"Interior","East Kootenay","7,147",0,"100 - 125, 10th Avenue South",,"Cranbrook","BC","V1C 2N1","2504262976","2504262978",0,"100 - 125, 10th Avenue South",,"Cranbrook","BC","V1C 2N1","Kimberley",0,"Gina Panattoni","Coordinator - Kimberley Early Centre","2504270716",,"panattoni@shaw.ca","Diana Card","CAPC Site Coordinator",,"capckimb@telus.net","Doing worksheet with other FRPs in Cranbrook.  Als","March, 2009","June 2009",,,,0,0,,0,0,,1,0,,,,,1,"IDP","Ultra Rural",,"1-Tues","10-12","Multi-service","80",0,,,,,,,,,,,,,,,,"19329.0000","9329.0000","10000.0000",,0,,,,,,"10000.0000",1232006400000,1235721600000,0,1,1,"10000.0000","To support the provision of ECD Family Resource pr","The Lead Agency, Community Connections Society of ","Interior-02",1,1364799600000,1331535600000,"026",,"Paid membership dues to FRP-BC","I need an email address for Lisa.  What about Char",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Cranbrook Family Connections","North Star Dream Team","CAPC","Children First","School District 6","Columbia Basin Alliance for Literacy (CBAL)","Summit Community Services","Kimberley Community Foundation","Interior Health","IDP","Better Babies",,0,0,0,0,0,0,0,0,,,1
210,0,0,1,1,0,"2006",,,"100.0000",,"100.0000",,"MOSAIC","1720 Grant Street, 2nd Floor","7009 Kingsway, Burnaby, BC   V5E 1E5","BC","Vancouver","V5L 2Y7","6042549626","6042543932","#http://www.mosaicbc.com/programs_family_programs.asp#","Janice Greenidge","Manager-Newcomers Centre","6046360121",,"jrgreenidge@mosaicbc.com","mosaic@mosaicbc.com","0","100","Parent & Child Time","Janice Greenidge","Manager-Newcomers Centre","(604) 254-9626","jrgreenidge@mosaicbc.com",,1,"140",0,"Vancouver Coastal",,"578,041",1,"1720 Grant Street, 2nd Floor","7009 Kingsway, Burnaby, BC   V5E 1E5","Vancouver","BC","V5L 2Y7","6042549626","6042543932",0,"7009 Kingsway",,"Burnaby","BC","V5E 1E5","Vancouver",0,"Kim Ton","Manager - Family Support","6042549626",,"kton@mosaicbc.com",,,,,,,,,,,0,0,,1,0,,1,0,,,,,1,,"Urban",,,,"Multi-service",,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,,,,,2,1372662000000,1344495600000,"100",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,1
213,0,0,1,1,0,"2009-April",,,"100.0000",,"100.0000",,"Child and Family Services to Kwumut Lelum","544 Centre Street",,"BC","Nanaimo","V9R 4Z3","2505910933","2509510935",,"Joyce White","Social Worker","2505910933",,"jwhite@kwumut.org",,,,,"Joyce White","Social Worker","(250) 591-0933","jwhite@kwumut.org",,1,"167",0,"Vancouver Island",,"7,200",0,,,,,,,,0,"544 Centre Street",,"Nanaimo","BC","V9R 4Z3","Ladysmith",0,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,,,,0,,"Ultra Rural",,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,,,,,,1333263600000,1299571200000,"871",,"Not a FRP.  Board Member: Joyce White.","Appointed member of the FRP-BC Board of Directors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
215,0,1,1,0,1,"2002",,,"100.0000",,"100.0000",,"Kla-how-eya Aboriginal Centre (SACS)","13629 - 108th Avenue",,"BC","Surrey","V3T 2K4","6045842008","6045881850","www.sacsbc.org#http://www.sacsbc.org#","Debra Hogan","Executive Director","6045842008",,"exec_dir@sacsbc.org","reception@sacsbc.org","100","0","ECD-Family Fun Time","Rebecca Prins","Acting ECECD Director","(604) 584-2008","rprins@sacsbc.org","#http://www.sacsbc.org/index.php?option=com_content&task=view&id=15&Itemid=213#",1,"118",0,"Fraser Valley",,"394,976",1,"13629 - 108th Avenue",,"Surrey","BC","V3T 2K4","6045842008","6045881850",1,"13629 - 108th Avenue",,"Surrey","BC","V3T 2K4","Surrey",0,"Rebecca Prins","Acting ECD Director","6045842008",,"rprins@sacsbc.org",,,,,,,,,,,0,0,,0,0,,0,1,,,,,1,,"Urban",,,,"Multi-service",,0,,,,,,,,,,,,,,,,,,,,1,,,"10000.0000",,"Long standing member, then they didn't renew with ",,,,0,0,0,,,,,1,1333263600000,1305529200000,"FRP Canada",,"Paid FRP Canada.  New FRP-BC member via renewal with FRP Canada","The name Kla-how-eya is a greeting meaning, “Welcome!” or “how are you?” in the Chinook language, commonly used for trading purposes.

Originally called Surrey Aboriginal Cultural Society, Kla-how-eya has become our name to compliment our new Centre. Starting in 1996, SACS has grown to have seven different departments and we are getting closer to our vision for the Community.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
216,0,1,1,0,1,"2009-March",,,"100.0000",,"100.0000",,"Powell River Child, Youth & Family Services Society","202 - 7373 Duncan Street",,"BC","Powell River","V8A 1W6","6044853090","6044854215","www.prcyfss.com#http://www.prcyfss.com#","Heather Gordon","Executive Director","6044853090",,"hgordon@prcyfss.com","admin@prcyfss.com",,,,"Ann Kurtz","Programs Supervisor","(604) 485-3090","akurtz@prcyfss.com",,1,"099",0,"Vancouver Coastal","Sunshine Coast","14,035",0,,,,,,,,0,"202 - 7373 Duncan Street",,"Powell River","BC","V8A 1W6","Powell River",0,,,,,,"Ann Kurtz","Programs Supervisor",,"akurtz@prcyfss.com",,,,,,,0,0,,0,0,,0,0,,,,,0,"Mandated Programs","Rural",,,,"Multi-service",,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,,,,,1,1372662000000,1342422000000,"84",,"Mandated Intervention Program.  No open access Drop-in for families with children 0-6. (Not a FRP)  New FRP-BC member via renewal with FRP Canada","Does not offer an open access parent/child drop-in",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
218,0,0,1,1,1,"2009-April",,,"100.0000",,"100.0000","129 955 266 RR0001","Arrow and Slocan Lakes Community Services","205 6th St NW RR 1","Box 100","BC","Nakusp","V0G 1R0","2502653674","2502653378","www.aslcs.com#http://www.aslcs.com#","Kathy Bone","Board Chairperson","2502653674",210,"speedykb@telus.net","aslcs@aslcs.com",,,"Family Night-Kids 'R Us","Kathy Bone","Board Chairperson","(250) 265-3674","speedykb@telus.net",,1,"016",0,"Interior","Kootenay-Boundary","1,800",0,"Box 100",,"Nakusp","BC","V0G 1R0","2502653674","2502653378",0,"Box 100",,"Nakusp","BC","V0G 1R0","Nakusp",0,"Sarah Sanders","CAPC Coordinator","2502653674","208","ssanders@aslcs.com",,,,,,,,,,,0,0,,1,0,,0,1,,,,,1,"CAPC","Ultra Rural",,,,"Multi-service",,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,,,,,1,1364799600000,1331535600000,"986",,"New member for both associations","Fauquier Community Club/Southern Zone Family Program

Sarah Sanders will be on maternity leave from May 2010 until May 2011.  Contact Jamie Sokoloski who will be acting as the interim CAPC coordinator.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,1
219,1,1,1,0,1,"2003-January",,,"100.0000",,"100.0000",,"BC Council for Families","208 - 1600 West 6th Avenue",,"BC","Vancouver","V6J 1R3","6046788884","6046788886","www.bccf.ca#http://www.bccf.ca#",,"Acting Executive Director","6046788884",,,"bccf@bccf.ca",,,,,"Executive Director","(604) 660-0675",,,1,"001",0,"Vancouver Coastal",,"578,041",0,,,,,,,,0,"208 - 1600 West 6th Avenue",,"Vancouver","BC","V6J 1R3","Vancouver",0,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,,,,0,,"Urban",,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,,,,,,1364799600000,1331535600000,"998",,"Paid Membership Dues to FRP Canada.  (Not a FRP)  New FRP-BC member via renewal with FRP Canada",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
221,0,1,1,0,1,"2009-June",,,"100.0000",,"100.0000",,"Clements Centre Society","5856 Clements Street",,"BC","Duncan","V9L 3W3","2507464135","2507461636","www.clementscentre.org#http://www.clementscentre.org#","Myna Thompson","CCRR Program Coordinator","2507464135",231,"ccrr@clementscentre.org","ccrr@clementscentre.org",,,,"Myna Thompson",,"(250) 746-4135","mthompson@clementscentre.org",,1,"036",0,"Vancouver Island",,"5,032",0,,,,,,,,0,"5856 Clements Street",,"Duncan","BC","V9L 3W3","Duncan",0,,,,,,"Delta McDonell","Program Manager (Children's Services)","234","dmcdonell@clementscentre.org",,,,,,,0,0,,0,0,,0,0,,,,,0,,"Ultra Rural",,,,"Multi-service",,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,,,,,,1364799600000,1331535600000,"023",,"New FRP-BC Member via the Joint Membership Offer",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
222,0,1,1,0,1,"2007",,,"100.0000",,"100.0000",,"North Shore Neighbourhood House","225 East 2nd Street",,"BC","North Vancouver","V7L 1C4","6049878138","6049872107","www.nsnh.bc.ca#..\..\_PROGRAMS\xFRP Canada_Joint Membership\BC-joint members to May27 2009.xls#'report-05292009-1740'!U24","Lisa Hubbard","Executive Director","6049878138",,"lhubbard@nsnh.bc.ca","frontdesk@nsnh.bc.ca",,,"John Braithwaite Family Centre","Megan McDonnell","Family Resource Centre Coordinator","(604) 987-8138","mmcdonnell@jbcc.ca",,1,"050",0,"Vancouver Coastal","North Shore","127,727",0,"145 West 1st",,"North Vancouver","BC","V7M 3N8","6049828315","6049828324",1,"145 West 1st",,"North Vancouver","BC","V7M 3N8","North Vancouver",0,"Megan McDonnell","Family Resource Centre Coordinator","6049828315",,"mmcdonnell@jbcc.ca","Farah Rahimi","Family Centre Assistant",,,,,,,,,0,0,,1,0,,0,0,75,"25","10","35",1,"FRP at John Braithwaite","Urban",,,,"Multi-service","100",0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,,,,,1,1364799600000,1331535600000,"997",,"New FRP-BC Member via the Joint Membership Offer.             Their Family Centre is already recorded as the John Braithwaite Family Centre (member #120) and is located in the John Braithwaite Community Centre.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,"John Braithwaite Community Centre",,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
223,0,0,1,1,0,"2009-June",,,"100.0000",,"100.0000",,"S.U.C.C.E.S.S.","# 2058 - 1163 Pinetree Way",,"BC","Coquitlam","V3B 8A9","6044686000","6044646830","www.successbc.ca#http://www.successbc.ca#","Mary Kam","Program Director","6044087267",,"maryk@success.bc.ca",,"0","70","Multicultural Family Resource Centre","Centina Lowe","Coordinator of ECD Services","(604) 468-6006","centina@success.bc.ca",,1,"051",0,"Vancouver Coastal","Tri-City","114,565",1,"# 2058 - 1163 Pinetree Way",,"Coquitlam","BC","V3B 8A9","6044686000","6044646830",1,"# 2058 - 1163 Pinetree Way",,"Coquitlam","BC","V3B 8A9","Coquitlam",0,"Centina Lowe","Coordinator of ECD Services","6044686006",,"centina@success.bc.ca","Ada Sin","Multicultural ECD Worker",,"ada.sin@success.bc.ca",,,,,,,0,0,,1,0,,0,1,,,,,1,,"Urban",,,,"Multi-service",,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,,,,,,1372662000000,1343718000000,"96",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
224,0,0,1,1,0,"August 2009",,,"100.0000",,"100.0000",,"Aboriginal Head Start Association of BC","1330 Duffield Drive",,"BC","Cobble Hill","V0R 1L6","2508584543","2507432478","www.ahsabc.com#http://www.ahsabc.com#","Joan Gignac","Executive Director","2508584543",,"executivedirector@ahsabc.com",,,,,"Joan Gignac","Executive Director","(250) 858-4543","executivedirector@ahsabc.com",,1,"060",0,"Vancouver Island",,"5,032",0,,,,,,,,0,"1330 Duffield Drive",,"Cobble Hill","BC","V0R 1L6","Duncan",0,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,,,,0,,"Ultra Rural",,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,,,,,,1349074800000,1320130800000,"973",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
226,0,0,0,0,0,"September 2009","60.0000",,,,"60.0000",,"Fernwood Neighbourhood Resource Group","1240 Gladstone Avenue",,"BC","Victoria","V8T 1G6","2503811552","2503811509","www.fernwoodneighbourhood.ca#http://www.fernwoodneighbourhood.ca#","Lee Herrin","Executive Director","2505907551",23,"lee@fernwoodnrg.ca","info@fernwoodnrg.ca",,,"Parent & Tot Playgroup (Fernwood)","Denyse Koo","Director of Family Programs","(250) 381-1552","denyse@fernwoodnrg.ca",,1,"072",0,"Vancouver Island",,"78,057",1,"1240 Gladstone Avenue",,"Victoria","BC","V8T 1G6","2503811552","2503811509",1,"1240 Gladstone Avenue",,"Victoria","BC","V8T 1G6","Victoria",0,"Denyse Koo","Director of Family Programs","2503811552","105","denyse@fernwoodnrg.ca",,,,,,,,,,,0,0,,0,0,,0,1,,,,,1,,"Urban",,,,"Multi-service","50",0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,,,,,1,1349074800000,1320130800000,"972",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
227,0,0,0,1,1,"September 2009","60.0000",,,,"0.0000",,"Houston Link to Learning","	3221 - 14th St","PO Box 1294","BC","Houston","V0J 1Z0","2508452727","2508455629",,"Marian Ells","Program Manager","2508457266",5910,"mells@thehub.literacy.bc.ca","hll@thehub.literacy.bc.ca","20","5","Parent/Child Drop-in (Houston)","Marian Ells","Program Manager","(250) 845-7266","mells@thehub.literacy.bc.ca",,1,"073",0,"Northern",,"3,200",1,"	3221 - 14th St""","PO Box 1294","Houston","BC","V0J 1Z0","2508452727","2508455629",0,"PO Box 1294",,"Houston","BC","V0J 1Z0","Houston",0,"Marian Ells","Program Manager","2508457266","5910","mells@thehub.literacy.bc.ca",,,,,,,,,,,0,0,,0,0,,0,1,,,,,1,,"Ultra Rural",,,,"Multi-service",,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,,,,,1,1364799600000,1340780400000,"Comp (2012)",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
228,0,0,1,1,1,"November 2009",,,"100.0000",,"100.0000",,"Fraser Valley Child Development Society","102-32885 Ventura Avenue",,"BC","Abbotsford","V2S 6A3","6048522686","6048525794","www.fvcdc.org#http://www.fvcdc.org#","Karen McLean","Executive Director","6048522686",227,"kmclean@fvcdc.org","info@fvcdc.org",,,"Abbotsford Playgroup","Karen McLean","Executive Director","(604) 852-2686","kmclean@fvcdc.org",,1,"078",0,"Fraser Valley",,"123,864",1,"102-32885 Ventura Avenue",,"Abbotsford","BC","V2S 6A3","6048522686","6048525794",1,"102-32885 Ventura Avenue",,"Abbotsford","BC","V2S 6A3","Abbotsford",0,"Faye Auffray","Infant Development Program Manager","6048522686",,"fauffray@fvcdc.org","Burnadette Thiessen",,,,,,,,,,0,0,,1,0,,0,0,,,,,1,"Special Needs","Urban",,,,"Multi-service",,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,,,,,1,1333263600000,1299571200000,"879",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
229,0,0,0,0,1,"January 2010","60.0000",,,,"60.0000",,"ADNC Neurofeedback Centre of BC","110 - 651 Moberly Road",,"BC","Vancouver","V5Z 4B2","6047309611","7783701106","www.neurofeedbackclinic.ca#http://www.neurofeedbackclinic.ca#","Teresa de La Boursodiere",,"6047309600",,"neurofeedback@shaw.ca","info@neurofeedbackclinic.ca",,,,"Teresa de La Boursodiere",,"(604) 730-9600","neurofeedback@shaw.ca",,1,"079",0,"Vancouver Coastal",,"578,041",0,,,,,,,,0,"110 - 651 Moberly Road",,"Vancouver","BC","V5Z 4B2","Vancouver",0,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,,,,0,"Neurotherapy","Urban",,,,"Multi-service",,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,,,,,1,1333263600000,1302505200000,"897",,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
230,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"198",0,,,,1,,,,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
231,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,1,,,,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
232,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"098",0,,,,1,,,,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0
